,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
19047,19047,0.655,0.904,1,-9.503,0,0.039,0.00595,0.972,0.114,0.0728,128.006,audio_features,275122,4,techno,,Techno,Techno 
18535,18535,0.6779999999999999,0.933,6,-6.949,1,0.0754,0.00252,0.316,0.4589999999999999,0.875,123.019,audio_features,247490,4,techhouse,,Tech House 2020,Tech House 2020 
7309,7309,0.691,0.733,8,-5.731,0,0.0963,0.000238,3.81e-06,0.12,0.329,164.017,audio_features,187317,4,Underground Rap,FREE WILL,, FREE WILL
25503,25503,0.581,0.993,7,-5.401,1,0.046,2.23e-05,0.787,0.36,0.3289999999999999,145.996,audio_features,407671,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
16612,16612,0.8109999999999999,0.569,10,-6.9270000000000005,0,0.225,0.0186,0.0,0.353,0.55,179.99,audio_features,223739,4,Hiphop,Never Miss,, Never Miss
31094,31094,0.555,0.797,11,-2.265,1,0.0527,0.161,0.0,0.0709,0.159,150.046,audio_features,294700,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
14178,14178,0.7340000000000001,0.637,4,-5.6770000000000005,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,202333,4,Pop,Stressed Out,, Stressed Out
14373,14373,0.624,0.632,1,-11.007,1,0.311,0.0045299999999999,7.299999999999999e-06,0.69,0.942,187.558,audio_features,249160,4,Hiphop,Ante Up (Robbin Hoodz Theory),, Ante Up (Robbin Hoodz Theory)
9957,9957,0.537,0.847,6,-5.207999999999998,1,0.0383,0.00236,1.16e-06,0.0844,0.459,106.055,audio_features,221827,4,Emo,Bottom of a Bottle,, Bottom of a Bottle
17070,17070,0.7659999999999999,0.7490000000000001,1,-9.747,1,0.0535,0.0591,0.8029999999999999,0.102,0.308,120.0,audio_features,484589,4,techhouse,,Tech house,Tech house 
12577,12577,0.782,0.855,0,-5.919,0,0.12,0.251,0.0,0.253,0.6829999999999999,107.867,audio_features,290187,4,RnB,"Day Dreaming (feat. Akon, Snoop Dogg & T.I.)",," Day Dreaming (feat. Akon, Snoop Dogg & T.I.)"
17267,17267,0.831,0.838,11,-6.546,0,0.132,0.00273,0.3429999999999999,0.0485,0.428,124.999,audio_features,247318,4,techhouse,,Dirtybird Players,Dirtybird Players 
31966,31966,0.515,0.8240000000000001,5,-3.611,0,0.0504,0.0251,0.000241,0.171,0.1669999999999999,149.965,audio_features,294400,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
712,712,0.72,0.727,1,-8.16,1,0.221,0.0193,0.0,0.107,0.277,155.982,audio_features,189109,4,Dark Trap,"10,000 Degrees",," 10,000 Degrees"
14447,14447,0.328,0.836,7,-6.613,1,0.3720000000000001,0.0529,0.000126,0.49,0.451,197.18,audio_features,192072,4,Hiphop,The Choreographer,, The Choreographer
21057,21057,0.748,0.8809999999999999,6,-10.008,1,0.0747,0.4639999999999999,0.8029999999999999,0.291,0.556,132.998,audio_features,363129,4,techno,,Dark Techno Rave,Dark Techno Rave 
25574,25574,0.618,0.885,6,-8.347000000000001,0,0.0453,0.000656,0.502,0.37,0.105,138.029,audio_features,555705,4,psytrance,,Best of PsyTrance,Best of PsyTrance 
26356,26356,0.599,0.974,9,-0.36,1,0.426,0.0171,0.000744,0.0675,0.361,151.446,audio_features,160000,4,trap,,Riddim Dubstep 2017-2018-2019,Riddim Dubstep 2017-2018-2019 
16873,16873,0.736,0.912,5,-4.343999999999999,1,0.0799,0.000192,0.87,0.0642,0.244,125.016,audio_features,186479,4,techhouse,,Dirtybird Players,Dirtybird Players 
11668,11668,0.866,0.563,11,-6.964,0,0.108,0.185,0.0,0.0889,0.307,127.954,audio_features,161668,4,Rap,Papi Chulo,, Papi Chulo
10010,10010,0.466,0.653,0,-4.583,1,0.0298,0.0157,0.0,0.263,0.205,143.034,audio_features,208907,3,Emo,Cat And Mouse,, Cat And Mouse
18648,18648,0.957,0.684,7,-7.198,0,0.0755,0.00131,0.000662,0.11,0.873,125.005,audio_features,222735,4,techhouse,,blanc | Tech House,blanc | Tech House 
32895,32895,0.477,0.983,0,-4.016,1,0.0695,0.0062,0.00116,0.838,0.442,149.84,audio_features,194021,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
11979,11979,0.595,0.478,8,-11.36,1,0.139,0.0185,0.0,0.0272,0.264,167.75,audio_features,129979,4,Rap,Starstream*,, Starstream*
979,979,0.765,0.797,7,-4.262,1,0.1669999999999999,0.0368,0.0,0.175,0.335,139.991,audio_features,109693,4,Dark Trap,MINIMIZYA (feat. IDK),, MINIMIZYA (feat. IDK)
20970,20970,0.738,0.875,7,-8.253,1,0.0409,0.000444,0.847,0.159,0.0388,133.009,audio_features,380752,4,techno,,Dark Techno Rave,Dark Techno Rave 
14136,14136,0.649,0.931,1,-3.15,0,0.181,0.0093,0.0,0.7509999999999999,0.7440000000000001,153.645,audio_features,213067,4,Pop,Pump It,, Pump It
24841,24841,0.573,0.979,1,-6.225,1,0.0424,0.000916,0.792,0.952,0.344,145.99200000000005,audio_features,478141,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
23663,23663,0.396,0.958,8,-8.292,0,0.0637,5e-06,0.931,0.362,0.415,136.96,audio_features,116080,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
24405,24405,0.575,0.983,1,-6.125,1,0.0424,4.81e-05,0.825,0.139,0.13,145.99,audio_features,452055,4,psytrance,,PsyTrance 2020 By GMR,PsyTrance 2020 By GMR 
26563,26563,0.488,0.785,9,-4.238,1,0.0752,0.000356,0.0366,0.626,0.0352,149.71,audio_features,182400,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
7542,7542,0.5760000000000001,0.669,7,-8.339,0,0.0432,0.7859999999999999,1.07e-06,0.364,0.6809999999999999,152.88,audio_features,220069,4,Underground Rap,Payback,, Payback
16096,16096,0.674,0.782,2,-2.512,1,0.101,0.172,0.0,0.86,0.6940000000000001,169.854,audio_features,170814,4,Hiphop,Replace Me (feat. Big Sean & Don Toliver),, Replace Me (feat. Big Sean & Don Toliver)
29399,29399,0.447,0.931,5,-3.879,0,0.0509,0.0475,0.225,0.283,0.141,173.99200000000005,audio_features,179561,4,dnb,,Drum and Bass 2020 (Drum & Bass Music - DNB Hits),Drum and Bass 2020 (Drum & Bass Music - DNB Hits) 
6687,6687,0.8079999999999999,0.616,2,-6.355,1,0.131,0.0449,1.23e-06,0.0754,0.233,135.05100000000002,audio_features,152881,4,Underground Rap,Boom,, Boom
11535,11535,0.8340000000000001,0.763,0,-6.54,1,0.349,0.0249,0.0,0.0959,0.532,140.0,audio_features,233143,4,Rap,Big Drip (feat. Lil Baby & Quavo) - Remix,, Big Drip (feat. Lil Baby & Quavo) - Remix
28921,28921,0.545,0.948,7,-4.67,1,0.0506,0.000971,0.303,0.5589999999999999,0.157,172.005,audio_features,315349,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
20908,20908,0.589,0.911,7,-7.113,1,0.0466,0.000143,0.725,0.395,0.0602,128.01,audio_features,255469,4,techno,,techno. only. (08/02),techno. only. (08/02) 
12587,12587,0.74,0.895,2,-6.36,0,0.189,0.459,6.59e-06,0.0433,0.958,196.082,audio_features,259347,4,RnB,Down for Me (feat. Mario Winans),, Down for Me (feat. Mario Winans)
6011,6011,0.83,0.33,4,-9.156,1,0.0485,0.0544,0.0,0.119,0.0744,121.973,audio_features,251861,4,Underground Rap,Or Nah (feat. Wiz Khalifa & DJ Mustard),, Or Nah (feat. Wiz Khalifa & DJ Mustard)
24865,24865,0.5760000000000001,0.97,1,-6.115,1,0.0821,0.000354,0.769,0.29,0.352,143.999,audio_features,460000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
29397,29397,0.522,0.8490000000000001,9,-3.494,0,0.0421,0.0073,0.216,0.0824,0.038,172.043,audio_features,290600,4,dnb,,Drum and Bass - 2015 to 2020,Drum and Bass - 2015 to 2020 
23328,23328,0.282,0.93,6,-5.814,0,0.0421,0.0235,0.977,0.544,0.204,131.98,audio_features,142273,4,trance,,Progressive Trance,Progressive Trance 
10552,10552,0.479,0.975,0,-3.741,1,0.101,0.000216,0.051,0.339,0.723,181.812,audio_features,168373,4,Emo,Save Me,, Save Me
20400,20400,0.807,0.47,6,-9.985,1,0.084,0.000957,0.8759999999999999,0.102,0.0329,127.012,audio_features,362835,4,techno,,Dark Techno,Dark Techno 
14008,14008,0.645,0.585,6,-6.122000000000001,1,0.0513,0.00314,0.0,0.165,0.353,131.931,audio_features,215672,4,Pop,Dark Horse,, Dark Horse
16411,16411,0.581,0.8540000000000001,9,-3.474,1,0.322,0.448,0.0,0.0958,0.575,184.088,audio_features,282006,4,Hiphop,Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remaster,, Victory (feat. The Notorious B.I.G. & Busta Rhymes) - 2016 Remaster
16825,16825,0.926,0.953,6,-5.5310000000000015,0,0.0911,0.00235,0.442,0.313,0.927,123.983,audio_features,206588,4,techhouse,,Tech House Top 50,Tech House Top 50 
24493,24493,0.598,0.963,0,-6.265,1,0.0517,0.0014199999999999,0.805,0.3929999999999999,0.0394,140.032,audio_features,462857,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
11523,11523,0.807,0.6779999999999999,6,-3.244,0,0.177,0.0345,0.0,0.0986,0.21,147.004,audio_features,173061,4,Rap,Live Off My Closet (feat. Future),, Live Off My Closet (feat. Future)
2650,2650,0.513,0.611,5,-8.135,0,0.0451,0.00133,0.0659,0.0942,0.245,182.783,audio_features,315098,3,Dark Trap,Solicitude,, Solicitude
28062,28062,0.4479999999999999,0.97,9,-2.891,0,0.193,0.0108,7.299999999999999e-06,0.374,0.259,149.817,audio_features,231591,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
19497,19497,0.6890000000000001,0.7829999999999999,1,-12.842,0,0.0562,0.00828,0.894,0.114,0.0319,128.014,audio_features,375207,3,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
28889,28889,0.623,0.8590000000000001,1,-5.662000000000001,1,0.0548,0.000544,0.736,0.0752,0.0719,172.044,audio_features,223256,4,dnb,,Drum and Bass 2020,Drum and Bass 2020 
13881,13881,0.7659999999999999,0.408,0,-10.724,1,0.0839,0.0014199999999999,0.000998,0.115,0.15,195.926,audio_features,240000,4,RnB,Not Ashamed,, Not Ashamed
7078,7078,0.845,0.674,10,-7.132999999999999,0,0.377,0.00151,0.0,0.439,0.7120000000000001,123.985,audio_features,190000,4,Underground Rap,Threatz (feat. Yung Simmie & Robb Bank$),, Threatz (feat. Yung Simmie & Robb Bank$)
28990,28990,0.496,0.85,5,-5.948,0,0.0397,0.0017,0.897,0.109,0.377,174.00599999999997,audio_features,341756,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
705,705,0.6990000000000001,0.521,7,-6.546,1,0.0297,0.494,0.0,0.141,0.208,114.996,audio_features,155495,4,Dark Trap,When I'm Gone,, When I'm Gone
15849,15849,0.6779999999999999,0.789,1,-5.016,1,0.325,0.215,0.0,0.341,0.799,192.126,audio_features,217500,4,Hiphop,Bad Name - Remix,, Bad Name - Remix
12817,12817,0.7020000000000001,0.585,6,-7.617000000000001,0,0.0446,0.0465,1.78e-06,0.143,0.5529999999999999,186.006,audio_features,203800,4,RnB,Ain't No Way (You Won't Love Me),, Ain't No Way (You Won't Love Me)
27235,27235,0.512,0.993,4,-1.089,1,0.337,0.00413,0.0705,0.315,0.2689999999999999,150.056,audio_features,236800,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
20598,20598,0.802,0.7959999999999999,9,-8.908999999999997,1,0.0665,0.00205,0.851,0.061,0.568,125.0,audio_features,401241,4,techno,,Dark Techno Rave,Dark Techno Rave 
10485,10485,0.298,0.597,5,-12.107,1,0.0343,0.00111,0.0,0.0819,0.536,180.43400000000003,audio_features,197480,4,Emo,Paperthin Hymn,, Paperthin Hymn
16358,16358,0.679,0.619,10,-9.833,0,0.277,0.232,0.000873,0.108,0.6409999999999999,164.05599999999995,audio_features,335093,4,Hiphop,Spend a Little Doe,, Spend a Little Doe
14066,14066,0.705,0.494,7,-8.83,1,0.0398,0.233,0.0,0.0825,0.287,113.085,audio_features,268533,4,Pop,Big Girls Don't Cry (Personal),, Big Girls Don't Cry (Personal)
13183,13183,0.7909999999999999,0.366,1,-8.337,1,0.0966,0.7440000000000001,7.24e-06,0.106,0.335,124.878,audio_features,211373,4,RnB,White Tee (with NO1-NOAH),, White Tee (with NO1-NOAH)
13215,13215,0.588,0.507,0,-7.085,1,0.066,0.271,0.0,0.335,0.33,144.135,audio_features,193467,4,RnB,WORLD WE CREATED,, WORLD WE CREATED
24488,24488,0.545,0.977,1,-5.454,1,0.0399,6.879999999999999e-05,0.703,0.127,0.377,144.989,audio_features,516414,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
31703,31703,0.494,0.8959999999999999,5,-3.248,0,0.0424,0.0319,0.000272,0.4589999999999999,0.3,155.092,audio_features,201290,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
25102,25102,0.53,0.952,2,-6.0429999999999975,1,0.0382,5.29e-06,0.7490000000000001,0.889,0.207,147.969,audio_features,436216,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
3241,3241,0.605,0.8859999999999999,1,-6.549,1,0.0359,0.119,0.857,0.368,0.763,160.024,audio_features,122250,4,Dark Trap,Bullet in My Head,, Bullet in My Head
14832,14832,0.847,0.769,11,-5.761,0,0.258,0.0145,0.00012,0.0767,0.626,126.017,audio_features,204957,4,Hiphop,212,, 212
888,888,0.754,0.45,4,-10.945,1,0.0439,0.3720000000000001,2.56e-05,0.0866,0.1669999999999999,220.154,audio_features,108069,4,Dark Trap,All in My Head,, All in My Head
26142,26142,0.892,0.942,2,-0.5760000000000001,1,0.28,0.0272,0.429,0.0643,0.278,140.023,audio_features,167339,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
24090,24090,0.613,0.795,11,-6.438,0,0.109,0.0027,0.873,0.141,0.1689999999999999,142.011,audio_features,392113,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
24697,24697,0.631,0.838,1,-7.157,1,0.0571,0.0012699999999999,0.726,0.0874,0.115,138.02100000000002,audio_features,444348,4,psytrance,,Psytrance Can,Psytrance Can 
4492,4492,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,169.9,audio_features,180706,4,Underground Rap,Untouchable,, Untouchable
23214,23214,0.5920000000000001,0.88,6,-7.331,1,0.0409999999999999,0.38,0.0654,0.315,0.344,139.987,audio_features,224749,4,trance,,"Uplifting, Melodic Trance & Vocal Trance","Uplifting, Melodic Trance & Vocal Trance "
10087,10087,0.413,0.8809999999999999,11,-5.541,0,0.0367,5.99e-05,0.000308,0.0805,0.364,158.066,audio_features,250547,4,Emo,Everlong,, Everlong
17928,17928,0.913,0.568,6,-9.01,0,0.135,0.0226,0.654,0.079,0.629,121.989,audio_features,299181,4,techhouse,,Dirtybird Players,Dirtybird Players 
17636,17636,0.7859999999999999,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,audio_features,280070,4,techhouse,,Tech house,Tech house 
21376,21376,0.5,0.943,2,-5.931,1,0.0445,0.0002819999999999,0.318,0.173,0.109,139.985,audio_features,470656,4,trance,,Uplifting Trance.,Uplifting Trance. 
13535,13535,0.8,0.6629999999999999,2,-3.832,1,0.0324,0.048,0.0,0.252,0.472,183.868,audio_features,228000,4,RnB,Breathe (feat. Sean Paul) - Rap Version,, Breathe (feat. Sean Paul) - Rap Version
15927,15927,0.748,0.8009999999999999,10,-6.69,0,0.275,0.0889,0.0,0.0929,0.636,195.967,audio_features,188653,4,Hiphop,FlabberGasted,, FlabberGasted
21365,21365,0.345,0.986,11,-9.112,1,0.0578,5.01e-06,0.945,0.1989999999999999,0.314,137.96200000000002,audio_features,107890,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
29362,29362,0.446,0.975,4,-3.2510000000000003,1,0.282,0.000293,3.61e-05,0.221,0.242,173.03799999999995,audio_features,312686,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
19149,19149,0.688,0.902,4,-10.199,0,0.0611,0.000258,0.868,0.103,0.211,128.007,audio_features,465390,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
24201,24201,0.8370000000000001,0.629,7,-6.624,1,0.0681,0.008,0.848,0.0847,0.539,144.023,audio_features,360000,4,psytrance,,PsytranceL Full on Progressive (&Goa),PsytranceL Full on Progressive (&Goa) 
869,869,0.522,0.489,6,-9.981,1,0.0271,0.24,0.39,0.0766,0.355,198.026,audio_features,102557,4,Dark Trap,SorryIKnowIRuinEverything,, SorryIKnowIRuinEverything
650,650,0.626,0.623,0,-8.362,1,0.0599,0.0995,0.0,0.152,0.313,162.811,audio_features,165466,4,Dark Trap,What,, What
32346,32346,0.495,0.7809999999999999,10,-4.3210000000000015,0,0.0359,0.0185,0.00202,0.22,0.148,150.062,audio_features,246400,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
2098,2098,0.552,0.479,6,-12.328,1,0.0372,0.0721,0.845,0.0944,0.24,125.978,audio_features,266667,4,Dark Trap,Guardian,, Guardian
13827,13827,0.439,0.244,10,-12.201,1,0.1669999999999999,0.273,0.215,0.133,0.26,173.50400000000005,audio_features,385920,5,RnB,The Motive Used to Be the Melody,, The Motive Used to Be the Melody
19125,19125,0.737,0.951,7,-7.614,1,0.0575,4.620000000000001e-05,0.8490000000000001,0.118,0.0386,127.999,audio_features,383051,4,techno,,Techno Bangers,Techno Bangers 
6024,6024,0.755,0.594,7,-5.9060000000000015,1,0.216,0.241,0.0,0.107,0.237,178.929,audio_features,238053,4,Underground Rap,Tribe (with J. Cole),, Tribe (with J. Cole)
20585,20585,0.6459999999999999,0.999,5,-11.023,1,0.0524,0.0836,0.895,0.94,0.0273,136.995,audio_features,324367,4,techno,,Dark Techno Rave,Dark Techno Rave 
28598,28598,0.562,0.967,6,0.201,1,0.0533,0.00203,0.799,0.284,0.246,174.055,audio_features,291035,4,dnb,,Fingah Pistols!,Fingah Pistols! 
13721,13721,0.765,0.48,8,-7.896,1,0.0448,0.0434,0.0147,0.0687,0.6409999999999999,134.035,audio_features,262291,4,RnB,Love You Down,, Love You Down
20304,20304,0.6990000000000001,0.985,4,-10.058,0,0.0576,0.0026,0.857,0.109,0.446,135.016,audio_features,376685,4,techno,,Dark Techno Rave,Dark Techno Rave 
5165,5165,0.807,0.426,11,-9.957,0,0.181,0.00311,1.75e-05,0.0916,0.586,155.1,audio_features,170262,4,Underground Rap,Shinnit (feat. Asian Doll),, Shinnit (feat. Asian Doll)
5774,5774,0.607,0.732,10,-6.779,0,0.336,0.0982,0.0,0.16,0.687,200.84,audio_features,178939,4,Underground Rap,Somebody (feat. Don Q),, Somebody (feat. Don Q)
12482,12482,0.589,0.655,8,-8.138,1,0.0488,0.057,0.000353,0.3720000000000001,0.675,210.544,audio_features,220640,4,RnB,Long Way 2 Go,, Long Way 2 Go
9992,9992,0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,audio_features,214107,4,Emo,What Hurts The Most,, What Hurts The Most
3947,3947,0.8340000000000001,0.6679999999999999,1,-5.733,0,0.326,0.0792,0.0,0.0965,0.3720000000000001,130.849,audio_features,102821,4,Underground Rap,Sniper Gang Freestyle,, Sniper Gang Freestyle
18444,18444,0.8079999999999999,0.6679999999999999,9,-10.683,0,0.0924,0.000204,0.664,0.0586,0.109,126.025,audio_features,273745,4,techhouse,,Tech house,Tech house 
19496,19496,0.8140000000000001,0.621,11,-10.725,0,0.217,0.0431,0.8109999999999999,0.11,0.357,126.009,audio_features,367202,4,techno,,Dark Techno Rave,Dark Techno Rave 
22615,22615,0.589,0.861,3,-6.858,0,0.38,0.0135,0.0009599999999999,0.412,0.264,126.972,audio_features,241893,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
10733,10733,0.6,0.7959999999999999,2,-4.481,1,0.0275,0.000109,5.2e-05,0.484,0.75,105.991,audio_features,257920,4,Emo,In the Shadows,, In the Shadows
31832,31832,0.547,0.866,10,-3.71,1,0.0544,0.133,6.04e-05,0.0775,0.574,150.034,audio_features,320000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
24601,24601,0.6409999999999999,0.948,7,-6.299,1,0.0615,2.45e-05,0.79,0.0907,0.284,148.029,audio_features,445946,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
15581,15581,0.575,0.835,11,-5.5870000000000015,0,0.234,0.295,0.0,0.46,0.233,112.426,audio_features,228373,4,Hiphop,Nine,, Nine
29508,29508,0.501,0.8690000000000001,8,-5.414,0,0.04,0.0002819999999999,0.792,0.0517,0.0857,174.079,audio_features,355862,4,dnb,,Liquid Drum and Bass,Liquid Drum and Bass 
2656,2656,0.5579999999999999,0.715,1,-8.641,1,0.0471,0.00257,0.0589,0.0571,0.0467,140.04,audio_features,252964,4,Dark Trap,Be Mine,, Be Mine
13065,13065,0.475,0.404,0,-8.899,1,0.0946,0.65,0.0,0.1,0.463,209.026,audio_features,201143,4,RnB,You Know Wassup,, You Know Wassup
10961,10961,0.759,0.73,0,-7.985,0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,268434,4,Rap,Murder On My Mind,, Murder On My Mind
7469,7469,0.821,0.774,1,-5.8210000000000015,1,0.461,0.171,0.0,0.0873,0.142,177.328,audio_features,204504,4,Underground Rap,Jazzy,, Jazzy
15619,15619,0.86,0.305,11,-15.617,0,0.387,0.322,0.0,0.0641,0.276,169.99200000000005,audio_features,214680,4,Hiphop,Wya? (feat. Ugly God) - Remix,, Wya? (feat. Ugly God) - Remix
17768,17768,0.774,0.899,9,-6.447,1,0.0501,0.0009019999999999,0.883,0.0763,0.36,125.011,audio_features,226560,4,techhouse,,Dirtybird Players,Dirtybird Players 
4713,4713,0.482,0.7809999999999999,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,115.934,audio_features,325840,5,Underground Rap,No Favors,, No Favors
32530,32530,0.536,0.75,4,-9.821,0,0.0375,0.0309,0.000807,0.387,0.434,149.97799999999995,audio_features,238500,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
26596,26596,0.605,0.912,5,-4.666,0,0.36,0.384,0.00164,0.295,0.3989999999999999,160.041,audio_features,205042,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
12044,12044,0.7879999999999999,0.6890000000000001,8,-7.211,1,0.13,0.0112,0.0,0.22,0.6809999999999999,136.045,audio_features,189230,4,Rap,No Sleep Leak,, No Sleep Leak
18482,18482,0.8009999999999999,0.911,1,-8.332,1,0.0647,0.00551,0.883,0.103,0.8140000000000001,128.002,audio_features,210938,4,techhouse,,Dirtybird//Techhouse by Mack\,Dirtybird//Techhouse by Mack\ 
5147,5147,0.631,0.7190000000000001,5,-8.482999999999999,1,0.15,0.121,0.000262,0.108,0.0575,164.042,audio_features,163392,4,Underground Rap,IAmCertainlyNotWorthYourTime (ЯОпределенноНеЗаслуживаюТвоегоВремени),, IAmCertainlyNotWorthYourTime (ЯОпределенноНеЗаслуживаюТвоегоВремени)
13413,13413,0.7190000000000001,0.5529999999999999,10,-6.042999999999998,0,0.0694,0.0386,0.00387,0.135,0.316,193.948,audio_features,172307,4,RnB,Boyfriend,, Boyfriend
32920,32920,0.446,0.741,7,-4.261,0,0.0393,0.0172,0.0,0.13,0.39,150.156,audio_features,243200,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
21455,21455,0.598,0.826,0,-6.319,0,0.0711,0.0061,0.0769,0.0616,0.159,129.97299999999998,audio_features,382160,4,trance,,Vocal Melodic Trance Top 1000,Vocal Melodic Trance Top 1000 
